position_code,area,department,position,degree,major,number_of_recruits,number_of_applicants
040115,宿州,灵璧县住房和城乡建设局,城乡建设,本科,建筑类、土木类、安全科学与工程类、管理科学与工程类、消防工程专业,1,45
040116,宿州,灵璧县经济和信息化局,经济运行管理,本科,经济学类、经济与贸易类,1,21
040117,宿州,灵璧县经济和信息化局,经济运行管理,本科,工业工程类、电子商务类、工程管理专业、工程造价专业、工程审计专业,1,36
040118,宿州,灵璧县数据资源局,数据管理,本科,计算机类、电子信息类,1,27
040119,宿州,灵璧县城市管理局,城市管理,本科,公共管理类、城乡规划专业、人居环境科学与技术专业,1,24
040120,宿州,灵璧县卫生健康委员会,卫生健康管理,本科,计算机类、电子信息类,1,26
040121,宿州,灵璧县卫生健康委员会,卫生健康管理,本科,公共卫生与预防医学类、卫生检验与检疫专业、基础医学专业、中西医临床医学专业、药学专业,1,25
040122,宿州,灵璧县市场监督管理局,市场监管,本科,经济学类、金融学类、法学类、药学类,2,37
040123,宿州,灵璧县市场监督管理局,市场监管,本科,不限,1,8
040124,宿州,灵璧县公安局,人民警察,本科,法学门类,4,17
040125,宿州,灵璧县公安局,人民警察,本科,不限,1,5
040126,宿州,灵璧县公安局,人民警察,本科,法学门类,1,47
040127,宿州,灵璧县乡镇机关,村镇事务管理,本科,不限,3,106
040128,宿州,灵璧县乡镇机关,村镇事务管理,本科,不限,3,31
040129,宿州,灵璧县乡镇机关,村镇事务管理,本科,不限,2,204
040130,宿州,灵璧县乡镇机关,村镇事务管理,专科,不限,2,330
040131,宿州,灵璧县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,37
040132,宿州,中共泗县纪律检查委员会监察委员会,监督执纪,本科,电子信息类、审计学专业,1,34
040133,宿州,中共泗县纪律检查委员会监察委员会,监督执纪,本科,不限,2,82
040134,宿州,中共泗县县委组织部,机关综合,本科,不限,3,139
040135,宿州,泗县总工会,机关综合,本科,公共管理类、工商管理类,1,45
040136,宿州,泗县经济和信息化局,工业经济管理,本科,经济学类、经济与贸易类、统计学专业、金融学专业、汉语言文学专业,1,26
040137,宿州,泗县司法局,机关综合,本科,中国语言文学类,1,18
040138,宿州,泗县司法局,司法行政,本科,法学类,3,92
040139,宿州,泗县司法局,司法行政,本科,不限,1,49
040140,宿州,泗县司法局,司法行政,本科,不限,1,10
040141,宿州,泗县城市管理局,城市建设,本科,公共管理类、工商管理类,1,42
040142,宿州,泗县商务局,财务管理,本科,经济学类、金融学类、会计学专业、财务管理专业、审计学专业,1,18
040143,宿州,泗县科学技术局,科学技术管理,本科,经济学类、法学类、会计学专业、财务管理专业,1,36
040144,宿州,泗县科学技术局,科学技术管理,本科,机械类、材料类、电子信息类、自动化类,1,79
040145,宿州,泗县卫生健康委员会,卫生健康管理,本科,医学门类,2,69
040146,宿州,泗县卫生健康委员会,卫生健康管理,本科,不限,1,9
040147,宿州,泗县统计局,经济统计,本科,经济学类、统计学类、会计学专业,1,28
040148,宿州,泗县乡村振兴局,机关综合,本科,中国语言文学类、计算机类、统计学类,1,44
040149,宿州,泗县乡村振兴局,乡村建设管理,本科,土木类、农业经济管理类、城乡规划专业,1,34
040150,宿州,泗县审计局,财务审计,本科,会计学专业、审计学专业、财务管理专业、财政学专业、金融学专业,1,16
040151,宿州,泗县教育体育局,教体管理,本科,体育学类、教育学类,1,42
040152,宿州,泗县教育体育局,财务管理,本科,经济学类、金融学类、会计学专业、财务管理专业、审计学专业,1,17
040153,宿州,泗县民政局,公共服务,本科,社会学专业、社会工作专业、养老服务管理专业、公共事业管理专业、劳动与社会保障专业,1,30
040154,宿州,泗县经济开发区管理委员会,机关综合,本科,经济学类、金融学类、经济与贸易类,1,30
040155,宿州,泗县经济开发区管理委员会,机关综合,本科,统计学类、经济学类、金融学类、经济与贸易类,1,20
040156,宿州,泗县公安局,人民警察,专科,专科：刑事侦查专业、治安管理专业、交通管理专业、刑事科学技术专业、信息网络安全监察专业、警察指挥与战术专业本科：侦查学专业、治安学专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业、警务指挥与战术专业研究生：公安学（一级学科）、公安技术（一级学科）,2,11
040157,宿州,泗县公安局,人民警察,本科,计算机类,2,21
040158,宿州,泗县公安局,人民警察,本科,法学门类,3,15
040159,宿州,泗县公安局,人民警察,本科,不限,2,66
040160,宿州,泗县公安局,人民警察,本科,不限,2,13
040161,宿州,泗县公安局,人民警察,本科,不限,2,42
040162,宿州,中共泗县县委机构编制委员会办公室县事业单位登记管理服务中心,机关综合,本科,不限,1,78
040163,宿州,泗县人力资源和社会保障局县社会保险事业管理服务中心,机关综合,本科,中国语言文学类、金融学类、公共管理类,1,21
040164,宿州,泗县残疾人联合会,文字综合,本科,不限,1,6
040165,宿州,泗县乡镇机关,村镇事务管理,本科,不限,2,115
040166,宿州,泗县乡镇机关,村镇事务管理,专科,不限,1,212
040167,宿州,泗县乡镇机关,村镇事务管理,专科,不限,1,31
040168,宿州,泗县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,38
040169,宿州,宿州市中级人民法院,法官助理,本科,法学类,3,18
040170,宿州,宿州市中级人民法院,司法行政人员,本科,法学类,1,27
040171,宿州,宿州市中级人民法院,司法行政人员,本科,中国语言文学类、法学类,1,31
040172,宿州,宿州市中级人民法院,司法警察,本科,公安学类,1,2
040173,宿州,埇桥区人民法院,法官助理,本科,法学类,4,14
040174,宿州,埇桥区人民法院,法官助理,本科,法学类,8,28
040175,宿州,埇桥区人民法院,司法行政人员,本科,法学类,3,31
040176,宿州,埇桥区人民法院,司法行政人员,本科,法学类、新闻传播学类、马克思主义理论类、中国语言文学类,2,60
040177,宿州,埇桥区人民法院,司法行政人员,本科,中国语言文学类、工商管理类,1,64
040178,宿州,埇桥区人民法院,司法警察,专科,刑事执行专业、刑事侦查技术专业、行政执行专业、司法警务专业、公共安全管理专业、警察管理专业,2,59
040179,宿州,埇桥区人民法院,司法行政人员,本科,不限,4,48
040180,宿州,砀山县人民法院,法官助理,本科,法学类,2,4
040181,宿州,砀山县人民法院,法官助理,本科,法学类,2,3
040182,宿州,萧县人民法院,法官助理,本科,法学类,4,9
040183,宿州,萧县人民法院,法官助理,本科,法学类,2,3
040184,宿州,萧县人民法院,司法行政人员,本科,图书情报与档案管理类,1,7
040185,宿州,萧县人民法院,司法行政人员,本科,不限,1,5
040186,宿州,灵璧县人民法院,法官助理,本科,法学类,4,5
040187,宿州,灵璧县人民法院,法官助理,本科,法学类,3,2
040188,宿州,灵璧县人民法院,司法行政人员,本科,中国语言文学类、政治学类、新闻传播学类,1,23
040189,宿州,灵璧县人民法院,司法行政人员,本科,不限,2,20
040190,宿州,泗县人民法院,法官助理,本科,法学类,2,2
040191,宿州,泗县人民法院,法官助理,本科,法学类,1,0
040192,宿州,泗县人民法院,司法行政人员,本科,金融学类、会计学专业、财务管理专业、审计学专业,1,16
040193,宿州,宿州市人民检察院,检察官助理,本科,法学类（不含特设专业）,2,14
040194,宿州,埇桥区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,6
040195,宿州,埇桥区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,8
040196,宿州,埇桥区人民检察院,司法行政人员,本科,不限,1,12
040197,宿州,埇桥区人民检察院,司法行政人员,本科,新闻学专业、传播学专业、广播电视学专业、编辑出版学专业、数字出版专业,1,30
040198,宿州,埇桥区人民检察院,司法行政人员,本科,法学类,1,19
040199,宿州,砀山县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,2
040200,宿州,砀山县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,1
040201,宿州,砀山县人民检察院,司法行政人员,本科,新闻学专业、网络与新媒体专业、汉语言文学专业、秘书学专业,1,14
040202,宿州,萧县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,6
040203,宿州,萧县人民检察院,检察官助理,本科,不限,1,5
040204,宿州,萧县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,5
040205,宿州,灵璧县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,7
040206,宿州,泗县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,4
040207,宿州,泗县人民检察院,检察官助理,本科,法学类（不含特设专业）,3,4
040208,宿州,泗县人民检察院,司法行政人员,本科,不限,1,11
040209,宿州,砀山县乡镇机关,村镇事务管理,高中(中专),不限,1,0
040210,宿州,萧县乡镇机关,村镇事务管理,高中(中专),不限,1,0
040211,宿州,灵璧县乡镇机关,村镇事务管理,高中(中专),不限,1,0
040212,宿州,泗县乡镇机关,村镇事务管理,高中(中专),不限,1,0
140001,铜陵,铜陵市纪委监委系统,执纪执法,本科,公安学类、法学专业、会计学专业、财务管理专业、审计学专业,1,23
140002,铜陵,铜陵市发展和改革委员会,发展改革,本科,理学类、工学类、经济学类、管理学类,2,391
140003,铜陵,铜陵市人力资源和社会保障局,信息化建设,本科,计算机类,1,14
140004,铜陵,铜陵市住房和城乡建设局,设计规划,本科,城市设计专业、城乡规划专业、人居环境科学与技术专业,1,14
140005,铜陵,铜陵市交通运输局,法治建设,本科,法学类,1,13
140006,铜陵,铜陵市审计局,审计,本科,会计学专业、财务管理专业、审计学专业,1,52
140007,铜陵,铜陵市党员电化教育中心,机关综合,本科,汉语言文学专业、新闻学专业、法学专业、计算机科学与技术专业、信息安全专业,1,36
140008,铜陵,铜陵市爱国卫生运动委员会办公室,督查检查,本科,城乡规划专业、城市设计专业、城市管理专业、计算机科学与技术专业,1,14
140009,铜陵,铜陵市机关事务管理服务中心,综合管理,本科,不限,1,8
140010,铜陵,铜陵市机关事务管理服务中心,机关综合,本科,中国语言文学类、新闻传播学类、行政管理专业、法学专业,1,71
140011,铜陵,铜陵市招商服务中心,招商引资,本科,经济学门类、工学门类、管理学门类,1,68
